sourceId,latitude,longtitude,max(air_temperature P1D),max(relative_humidity P1D),max(wind_speed P1D),mean(air_temperature P1D),mean(relative_humidity P1D),mean(wind_speed P1D),sum(precipitation_amount P1D),day,month,year
SN69100,63.4597,10.9305,4.35,99.0,8.2,-0.4,97.0,2.6,2.8,17,1,2017
SN69100,63.4597,10.9305,8.6,98.0,11.6,3.5,81.0,5.8,1.75,18,1,2017
SN69100,63.4597,10.9305,7.5,88.0,14.2,5.65,72.0,7.7,2.45,19,1,2017
SN69100,63.4597,10.9305,6.4,99.0,10.7,3.1,95.0,4.9,12.75,20,1,2017
SN69100,63.4597,10.9305,7.0,99.0,7.7,4.9,93.0,3.9,14.4,21,1,2017
SN69100,63.4597,10.9305,7.0,98.0,8.8,5.65,78.0,4.5,1.55,22,1,2017
SN69100,63.4597,10.9305,6.45,91.0,11.7,5.05,83.0,8.4,4.0,23,1,2017
SN69100,63.4597,10.9305,5.5,96.0,6.3,3.4,80.0,2.8,0.9,24,1,2017
SN69100,63.4597,10.9305,9.8,95.0,5.0,4.4,77.0,2.8,0.9,25,1,2017
SN69100,63.4597,10.9305,5.7,99.0,4.2,3.3,93.0,2.3,0.0,26,1,2017
SN69100,63.4597,10.9305,2.55,99.0,5.5,-0.85,97.0,1.6,0.0,27,1,2017
SN69100,63.4597,10.9305,7.8,91.0,9.8,0.7,70.0,2.9,0.0,28,1,2017
SN69100,63.4597,10.9305,6.7,97.0,3.7,3.95,66.0,2.3,0.15,29,1,2017
SN69100,63.4597,10.9305,3.0,99.0,7.2,1.85,93.0,3.2,4.15,30,1,2017
SN69100,63.4597,10.9305,-0.8,98.0,4.0,-2.25,92.0,1.9,0.0,31,1,2017
SN69100,63.4597,10.9305,-1.05,95.0,3.7,-3.65,84.0,2.0,0.0,1,2,2017
SN69100,63.4597,10.9305,2.6,85.0,4.2,-0.5,77.0,2.7,0.2,2,2,2017
SN69100,63.4597,10.9305,2.5,80.0,4.7,0.3,73.0,3.3,0.0,3,2,2017
SN69100,63.4597,10.9305,3.2,80.0,7.6,-1.25,72.0,4.4,0.0,4,2,2017
SN69100,63.4597,10.9305,3.45,69.0,10.0,1.1,61.0,5.5,0.0,5,2,2017
SN69100,63.4597,10.9305,3.9,65.0,8.5,2.2,58.0,6.2,0.0,6,2,2017
SN69100,63.4597,10.9305,-0.55,56.0,8.0,-2.15,50.0,5.3,0.0,7,2,2017
SN69100,63.4597,10.9305,-4.2,59.0,9.7,-6.25,44.0,5.8,0.0,8,2,2017
SN69100,63.4597,10.9305,-0.9,68.0,5.8,-6.95,55.0,3.0,0.0,9,2,2017
SN69100,63.4597,10.9305,-1.75,65.0,6.6,-5.0,54.0,4.2,0.0,10,2,2017
SN69100,63.4597,10.9305,-1.4,88.0,3.9,-5.1,73.0,2.6,0.0,11,2,2017
SN69100,63.4597,10.9305,4.5,90.0,7.7,-4.75,77.0,3.9,0.0,12,2,2017
SN69100,63.4597,10.9305,6.3,79.0,7.7,3.3000000000000003,72.0,5.7,0.0,13,2,2017
SN69100,63.4597,10.9305,5.95,94.0,5.8,3.75,90.0,2.4,0.1,14,2,2017
SN69100,63.4597,10.9305,2.0,95.0,4.0,-0.35,87.0,2.4,0.0,15,2,2017
SN69100,63.4597,10.9305,3.25,98.0,6.2,0.4499999999999999,97.0,2.1,1.4500000000000002,16,2,2017
SN69100,63.4597,10.9305,6.1,93.0,10.8,3.4,88.0,7.6,2.6500000000000004,17,2,2017
SN69100,63.4597,10.9305,5.5,99.0,10.5,4.2,91.0,4.4,10.1,18,2,2017
SN69100,63.4597,10.9305,7.0,97.0,12.3,4.5,90.0,6.3,18.15,19,2,2017
SN69100,63.4597,10.9305,1.3,99.0,3.2,1.2,94.0,1.6,10.1,20,2,2017
SN69100,63.4597,10.9305,-0.6,93.0,4.6,-1.75,86.0,2.8,0.05,21,2,2017
SN69100,63.4597,10.9305,2.9,97.0,7.5,0.0499999999999999,82.0,3.7,1.75,22,2,2017
SN69100,63.4597,10.9305,0.35,96.0,9.1,-2.05,86.0,5.2,3.4000000000000004,23,2,2017
SN69100,63.4597,10.9305,0.0,98.0,11.3,-3.3,88.0,5.6,2.1,24,2,2017
SN69100,63.4597,10.9305,0.8,96.0,7.3,-1.4,74.0,4.4,1.95,25,2,2017
SN69100,63.4597,10.9305,1.8,99.0,3.6,-0.6,94.0,2.4,1.9,26,2,2017
SN69100,63.4597,10.9305,5.6,98.0,6.3,1.35,76.0,3.4,0.1,27,2,2017
SN69100,63.4597,10.9305,6.5,82.0,8.8,1.9,67.0,5.0,0.0,28,2,2017
SN69100,63.4597,10.9305,5.6,74.0,10.1,3.65,54.0,6.3,0.0,1,3,2017
SN69100,63.4597,10.9305,2.6,89.0,4.0,-1.85,78.0,2.5,0.0,2,3,2017
SN69100,63.4597,10.9305,1.4,85.0,5.1,-3.0,76.0,3.5,0.05,3,3,2017
SN69100,63.4597,10.9305,1.3,66.0,8.1,-1.25,58.0,6.2,0.05,4,3,2017
SN69100,63.4597,10.9305,0.2,57.0,9.0,-1.65,51.0,7.9,0.0,5,3,2017
SN69100,63.4597,10.9305,-0.8,55.0,8.2,-2.75,49.0,6.5,0.0,6,3,2017
SN69100,63.4597,10.9305,-0.4,66.0,7.0,-4.15,48.0,4.4,0.0,7,3,2017
SN69100,63.4597,10.9305,1.5,73.0,4.8,-4.5,58.0,3.0,0.0,8,3,2017
SN69100,63.4597,10.9305,5.1,78.0,6.4,-2.8,64.0,2.8,0.0,9,3,2017
SN69100,63.4597,10.9305,5.0,91.0,6.4,-0.0499999999999999,78.0,2.7,0.25,10,3,2017
SN69100,63.4597,10.9305,6.7,96.0,4.0,1.15,69.0,2.6,0.05,11,3,2017
SN69100,63.4597,10.9305,5.3,96.0,4.5,2.25,88.0,2.3,0.6499999999999999,12,3,2017
SN69100,63.4597,10.9305,6.5,97.0,6.0,3.3,89.0,2.4,0.65,13,3,2017
SN69100,63.4597,10.9305,7.8,86.0,12.6,4.75,71.0,5.8,1.4,14,3,2017
SN69100,63.4597,10.9305,5.8,90.0,18.1,4.4,80.0,12.7,9.8,15,3,2017
SN69100,63.4597,10.9305,8.55,90.0,11.8,3.8,73.0,4.5,2.7,16,3,2017
SN69100,63.4597,10.9305,7.05,95.0,14.6,3.55,77.0,7.5,3.2,17,3,2017
SN69100,63.4597,10.9305,2.4,95.0,8.6,1.2,82.0,4.1,5.45,18,3,2017
SN69100,63.4597,10.9305,3.7,89.0,7.4,-0.2,59.0,4.6,0.35,19,3,2017
SN69100,63.4597,10.9305,9.0,59.0,8.9,3.9,52.0,5.4,0.0,20,3,2017
SN69100,63.4597,10.9305,7.9,79.0,10.9,5.65,60.0,6.8,0.0,21,3,2017
SN69100,63.4597,10.9305,4.6,94.0,14.5,3.0500000000000003,81.0,8.3,1.5499999999999998,22,3,2017
SN69100,63.4597,10.9305,1.8,95.0,13.7,0.55,85.0,8.7,4.55,23,3,2017
SN69100,63.4597,10.9305,5.3,94.0,11.8,0.9,82.0,4.6,3.5,24,3,2017
SN69100,63.4597,10.9305,8.3,96.0,13.2,4.25,80.0,4.6,8.149999999999999,25,3,2017
SN69100,63.4597,10.9305,8.6,97.0,14.3,6.85,89.0,8.3,7.5,26,3,2017
SN69100,63.4597,10.9305,8.6,96.0,14.7,6.55,82.0,8.4,3.25,27,3,2017
SN69100,63.4597,10.9305,3.8,91.0,7.6,3.05,74.0,5.0,0.35,28,3,2017
SN69100,63.4597,10.9305,3.7,90.0,5.8,0.0,69.0,3.3,0.35,29,3,2017
SN69100,63.4597,10.9305,5.6,93.0,4.7,0.3,67.0,2.9,0.0,30,3,2017
SN69100,63.4597,10.9305,11.0,93.0,6.9,3.9,69.0,3.3,0.0,31,3,2017
SN69100,63.4597,10.9305,8.55,98.0,7.3,6.75,87.0,2.8,3.2,1,4,2017
SN69100,63.4597,10.9305,8.05,96.0,9.6,6.55,92.0,3.6,5.1,2,4,2017
SN69100,63.4597,10.9305,12.2,97.0,4.3,6.85,77.0,2.2,1.9,3,4,2017
SN69100,63.4597,10.9305,11.6,93.0,11.4,7.199999999999999,73.0,3.3,0.9,4,4,2017
SN69100,63.4597,10.9305,7.0,95.0,8.3,4.699999999999999,82.0,4.9,1.0,5,4,2017
SN69100,63.4597,10.9305,5.699999999999999,93.0,8.4,4.65,86.0,4.2,2.3,6,4,2017
SN69100,63.4597,10.9305,6.7,96.0,6.4,3.75,81.0,2.6,7.2,7,4,2017
SN69100,63.4597,10.9305,8.8,98.0,7.9,4.35,88.0,3.7,2.6,8,4,2017
SN69100,63.4597,10.9305,9.3,96.0,8.5,7.55,80.0,3.7,1.6,9,4,2017
SN69100,63.4597,10.9305,7.0,97.0,12.0,5.75,85.0,7.6,7.15,10,4,2017
SN69100,63.4597,10.9305,3.9,95.0,14.3,2.7,77.0,7.1,2.9,11,4,2017
SN69100,63.4597,10.9305,6.5,80.0,7.2,1.35,59.0,4.3,0.4,12,4,2017
SN69100,63.4597,10.9305,5.9,74.0,6.1,2.1500000000000004,58.0,4.2,0.0,13,4,2017
SN69100,63.4597,10.9305,6.3,88.0,5.3,2.05,67.0,2.2,0.0,14,4,2017
SN69100,63.4597,10.9305,5.9,87.0,6.2,1.75,58.0,4.1,0.0,15,4,2017
SN69100,63.4597,10.9305,7.7,66.0,5.1,2.2,51.0,3.2,0.0,16,4,2017
SN69100,63.4597,10.9305,6.9,71.0,4.0,2.75,52.0,2.9,0.0,17,4,2017
SN69100,63.4597,10.9305,7.8,78.0,5.4,2.3,57.0,3.3,0.0,18,4,2017
SN69100,63.4597,10.9305,7.5,85.0,4.7,3.3,64.0,3.5,0.0,19,4,2017
SN69100,63.4597,10.9305,8.7,95.0,15.6,5.35,80.0,8.1,9.3,20,4,2017
SN69100,63.4597,10.9305,5.0,97.0,15.8,3.9,84.0,11.8,10.9,21,4,2017
SN69100,63.4597,10.9305,5.1,97.0,10.2,2.4,86.0,6.9,8.2,22,4,2017
SN69100,63.4597,10.9305,4.4,97.0,13.4,2.0,80.0,8.7,7.0,23,4,2017
SN69100,63.4597,10.9305,6.1,85.0,5.2,1.6,62.0,3.2,0.3,24,4,2017
SN69100,63.4597,10.9305,7.8,90.0,4.9,2.85,65.0,2.8,0.0,25,4,2017
SN69100,63.4597,10.9305,6.1,92.0,10.8,2.6,79.0,5.0,0.1,26,4,2017
SN69100,63.4597,10.9305,6.2,95.0,4.7,2.1,85.0,2.1,4.15,27,4,2017
SN69100,63.4597,10.9305,8.8,90.0,8.8,2.35,58.0,4.5,1.3,28,4,2017
SN69100,63.4597,10.9305,10.1,57.0,8.3,5.35,45.0,5.4,0.0,29,4,2017
SN69100,63.4597,10.9305,9.3,77.0,8.8,4.699999999999999,64.0,4.5,0.0,30,4,2017
SN69100,63.4597,10.9305,12.0,94.0,5.2,6.550000000000001,62.0,3.1,0.3,1,5,2017
SN69100,63.4597,10.9305,12.5,84.0,5.2,6.75,62.0,3.4,0.0,2,5,2017
SN69100,63.4597,10.9305,10.3,87.0,4.9,5.7,68.0,3.6,0.0,3,5,2017
SN69100,63.4597,10.9305,11.8,82.0,5.6,6.1,63.0,3.7,0.0,4,5,2017
SN69100,63.4597,10.9305,15.1,88.0,6.2,9.6,63.0,3.3,0.0,5,5,2017
SN69100,63.4597,10.9305,11.05,93.0,6.0,9.25,81.0,4.1,0.0,6,5,2017
SN69100,63.4597,10.9305,8.35,80.0,8.0,6.0,61.0,5.2,0.0,7,5,2017
SN69100,63.4597,10.9305,6.2,79.0,9.9,4.25,61.0,5.8,0.55,8,5,2017
SN69100,63.4597,10.9305,6.8,89.0,7.0,3.2,74.0,3.3,0.15,9,5,2017
SN69100,63.4597,10.9305,8.3,85.0,6.1,3.3,49.0,4.6,0.0,10,5,2017
SN69100,63.4597,10.9305,10.4,62.0,7.7,6.050000000000001,49.0,4.0,0.0,11,5,2017
SN69100,63.4597,10.9305,14.1,72.0,5.1,7.45,46.0,2.6,0.0,12,5,2017
SN69100,63.4597,10.9305,16.6,67.0,6.9,9.55,48.0,3.4,0.0,13,5,2017
SN69100,63.4597,10.9305,18.3,75.0,5.7,11.45,53.0,3.9,0.0,14,5,2017
SN69100,63.4597,10.9305,14.4,65.0,6.6,11.55,55.0,5.1,0.0,15,5,2017
SN69100,63.4597,10.9305,15.3,73.0,13.3,11.35,56.0,7.1,0.0,16,5,2017
SN69100,63.4597,10.9305,16.7,89.0,5.3,12.55,71.0,2.5,1.1,17,5,2017
SN69100,63.4597,10.9305,16.3,87.0,5.1,12.75,79.0,3.5,1.45,18,5,2017
SN69100,63.4597,10.9305,14.1,90.0,5.2,11.65,76.0,3.8,1.15,19,5,2017
SN69100,63.4597,10.9305,20.4,91.0,5.8,11.3,63.0,3.5,0.0,20,5,2017
SN69100,63.4597,10.9305,16.45,93.0,8.0,12.65,83.0,5.0,0.85,21,5,2017
SN69100,63.4597,10.9305,9.0,98.0,8.9,8.6,90.0,5.2,11.45,22,5,2017
SN69100,63.4597,10.9305,14.3,96.0,4.1,8.95,75.0,2.0,3.5,23,5,2017
SN69100,63.4597,10.9305,12.85,92.0,9.5,9.2,86.0,3.7,2.45,24,5,2017
SN69100,63.4597,10.9305,11.1,97.0,7.4,9.5,88.0,3.7,5.15,25,5,2017
SN69100,63.4597,10.9305,11.4,98.0,3.7,9.7,91.0,1.6,5.85,26,5,2017
SN69100,63.4597,10.9305,18.1,97.0,4.4,12.0,88.0,2.2,5.45,27,5,2017
SN69100,63.4597,10.9305,17.450000000000003,96.0,6.4,13.2,87.0,2.6,1.05,28,5,2017
SN69100,63.4597,10.9305,13.9,82.0,7.0,10.75,67.0,4.2,1.05,29,5,2017
SN69100,63.4597,10.9305,13.1,91.0,10.6,8.95,72.0,6.1,0.0,30,5,2017
SN69100,63.4597,10.9305,9.55,84.0,12.8,7.6,71.0,7.9,0.45,31,5,2017
SN69100,63.4597,10.9305,8.7,86.0,13.8,6.6,77.0,9.4,6.3,1,6,2017
SN69100,63.4597,10.9305,16.2,93.0,5.3,8.1,52.0,3.5,0.75,2,6,2017
SN69100,63.4597,10.9305,14.2,92.0,4.6,11.35,74.0,2.5,0.0,3,6,2017
SN69100,63.4597,10.9305,16.4,93.0,10.3,11.45,84.0,4.9,4.05,4,6,2017
SN69100,63.4597,10.9305,13.6,94.0,10.0,11.25,75.0,5.6,10.35,5,6,2017
SN69100,63.4597,10.9305,21.3,91.0,6.8,12.3,65.0,4.1,0.0,6,6,2017
SN69100,63.4597,10.9305,22.9,63.0,13.6,17.799999999999997,45.0,8.6,0.0,7,6,2017
SN69100,63.4597,10.9305,20.6,60.0,9.6,17.95,49.0,7.5,0.0,8,6,2017
SN69100,63.4597,10.9305,21.3,69.0,8.1,17.200000000000003,52.0,5.7,0.0,9,6,2017
SN69100,63.4597,10.9305,19.5,94.0,5.3,16.9,74.0,3.4,2.15,10,6,2017
SN69100,63.4597,10.9305,21.5,96.0,4.9,15.7,82.0,2.6,6.65,11,6,2017
SN69100,63.4597,10.9305,15.85,96.0,10.9,14.15,92.0,6.3,9.1,12,6,2017
SN69100,63.4597,10.9305,13.7,95.0,9.7,12.6,88.0,4.9,6.0,13,6,2017
SN69100,63.4597,10.9305,17.2,94.0,7.0,12.95,80.0,3.9,2.1,14,6,2017
SN69100,63.4597,10.9305,22.6,92.0,6.2,14.75,69.0,3.1,0.3,15,6,2017
SN69100,63.4597,10.9305,19.8,92.0,11.7,15.7,83.0,5.7,1.2,16,6,2017
SN69100,63.4597,10.9305,16.3,95.0,5.2,13.6,78.0,1.9,6.0,17,6,2017
SN69100,63.4597,10.9305,14.9,96.0,12.6,13.2,86.0,5.6,10.5,18,6,2017
SN69100,63.4597,10.9305,13.4,93.0,9.1,11.75,83.0,4.6,16.95,19,6,2017
SN69100,63.4597,10.9305,12.15,87.0,14.3,10.35,82.0,9.1,11.85,20,6,2017
SN69100,63.4597,10.9305,11.9,88.0,13.4,9.65,81.0,9.8,9.75,21,6,2017
SN69100,63.4597,10.9305,17.4,87.0,4.3,11.25,65.0,2.5,0.25,22,6,2017
SN69100,63.4597,10.9305,20.0,94.0,10.1,13.85,78.0,3.7,0.6,23,6,2017
SN69100,63.4597,10.9305,15.4,93.0,8.4,13.9,73.0,3.9,4.300000000000001,24,6,2017
SN69100,63.4597,10.9305,15.3,91.0,9.5,12.1,70.0,4.2,0.0,25,6,2017
SN69100,63.4597,10.9305,13.2,95.0,15.3,11.4,83.0,11.0,19.35,26,6,2017
SN69100,63.4597,10.9305,12.6,88.0,11.3,9.65,76.0,7.7,8.25,27,6,2017
SN69100,63.4597,10.9305,16.1,90.0,4.8,10.7,64.0,2.6,0.7999999999999999,28,6,2017
SN69100,63.4597,10.9305,23.5,90.0,6.8,13.85,60.0,3.8,0.1,29,6,2017
SN69100,63.4597,10.9305,25.7,59.0,6.8,19.4,38.0,4.3,0.0,30,6,2017
SN69100,63.4597,10.9305,24.25,93.0,10.4,19.4,61.0,5.9,0.0,1,7,2017
SN69100,63.4597,10.9305,14.9,95.0,5.1,13.95,88.0,2.5,10.7,2,7,2017
SN69100,63.4597,10.9305,15.2,91.0,7.4,12.3,73.0,5.1,1.8,3,7,2017
SN69100,63.4597,10.9305,13.5,87.0,10.1,11.3,78.0,5.9,1.7000000000000002,4,7,2017
SN69100,63.4597,10.9305,13.6,87.0,7.6,10.6,71.0,4.5,2.1,5,7,2017
SN69100,63.4597,10.9305,16.0,92.0,4.5,10.55,67.0,3.2,0.6000000000000001,6,7,2017
SN69100,63.4597,10.9305,19.7,90.0,7.3,13.3,73.0,4.3,0.0,7,7,2017
SN69100,63.4597,10.9305,16.0,94.0,9.4,13.6,87.0,3.9,1.65,8,7,2017
SN69100,63.4597,10.9305,18.1,95.0,11.1,12.55,80.0,2.8,10.25,9,7,2017
SN69100,63.4597,10.9305,18.2,93.0,6.3,14.25,70.0,3.5,0.9,10,7,2017
SN69100,63.4597,10.9305,14.9,92.0,3.3,13.15,84.0,1.7,1.55,11,7,2017
SN69100,63.4597,10.9305,13.2,92.0,10.1,11.85,83.0,6.4,14.0,12,7,2017
SN69100,63.4597,10.9305,13.4,86.0,11.1,11.4,75.0,8.9,5.7,13,7,2017
SN69100,63.4597,10.9305,13.4,92.0,9.8,10.8,79.0,6.8,3.95,14,7,2017
SN69100,63.4597,10.9305,21.0,95.0,6.1,11.9,66.0,3.7,0.2,15,7,2017
SN69100,63.4597,10.9305,20.3,95.0,6.7,15.55,78.0,3.8,7.05,16,7,2017
SN69100,63.4597,10.9305,15.0,96.0,8.3,11.4,78.0,4.5,2.75,17,7,2017
SN69100,63.4597,10.9305,13.1,90.0,11.4,11.85,84.0,8.5,4.1,18,7,2017
SN69100,63.4597,10.9305,15.7,94.0,4.4,12.0,79.0,2.9,0.7,19,7,2017
SN69100,63.4597,10.9305,22.4,93.0,5.3,13.65,65.0,3.9,0.0,20,7,2017
SN69100,63.4597,10.9305,26.5,74.0,7.1,18.9,57.0,4.7,0.0,21,7,2017
SN69100,63.4597,10.9305,22.2,91.0,6.1,18.4,76.0,3.5,0.0,22,7,2017
SN69100,63.4597,10.9305,23.1,93.0,6.6,17.35,71.0,4.1,0.0,23,7,2017
SN69100,63.4597,10.9305,23.5,78.0,7.5,18.5,54.0,4.6,0.0,24,7,2017
SN69100,63.4597,10.9305,23.2,85.0,5.2,16.9,75.0,2.5,7.55,25,7,2017
SN69100,63.4597,10.9305,21.5,90.0,4.7,16.45,77.0,2.8,7.55,26,7,2017
SN69100,63.4597,10.9305,24.0,85.0,7.2,19.2,65.0,4.4,0.0,27,7,2017
SN69100,63.4597,10.9305,23.4,85.0,7.4,19.4,66.0,3.6,0.0,28,7,2017
SN69100,63.4597,10.9305,19.6,92.0,5.0,16.95,74.0,3.3,0.0,29,7,2017
SN69100,63.4597,10.9305,20.4,96.0,5.7,15.6,77.0,3.7,0.0,30,7,2017
SN69100,63.4597,10.9305,22.9,94.0,13.1,16.15,80.0,3.5,1.0,31,7,2017
SN69100,63.4597,10.9305,20.8,97.0,5.6,14.7,80.0,2.6,1.0,1,8,2017
SN69100,63.4597,10.9305,17.5,98.0,6.1,13.95,88.0,2.6,2.0,2,8,2017
SN69100,63.4597,10.9305,22.4,99.0,4.7,15.1,71.0,3.1,8.0,3,8,2017
SN69100,63.4597,10.9305,19.950000000000003,89.0,7.0,17.25,69.0,4.2,0.0,4,8,2017
SN69100,63.4597,10.9305,19.6,93.0,5.3,15.6,79.0,3.3,0.0,5,8,2017
SN69100,63.4597,10.9305,21.0,95.0,9.7,15.85,79.0,4.6,1.75,6,8,2017
SN69100,63.4597,10.9305,17.5,98.0,7.6,15.55,87.0,3.1,3.25,7,8,2017
SN69100,63.4597,10.9305,17.8,95.0,7.9,14.45,78.0,3.6,2.5,8,8,2017
SN69100,63.4597,10.9305,19.4,93.0,4.6,14.6,73.0,3.2,0.0,9,8,2017
SN69100,63.4597,10.9305,17.049999999999997,93.0,9.3,15.5,80.0,3.1,2.0,10,8,2017
SN69100,63.4597,10.9305,21.0,96.0,5.6,15.05,79.0,2.5,1.0,11,8,2017
SN69100,63.4597,10.9305,17.35,95.0,8.2,14.85,82.0,5.1,2.5,12,8,2017
SN69100,63.4597,10.9305,14.3,89.0,9.9,11.45,74.0,7.4,2.25,13,8,2017
SN69100,63.4597,10.9305,16.4,90.0,9.6,12.15,67.0,5.1,0.25,14,8,2017
SN69100,63.4597,10.9305,20.6,92.0,7.3,12.85,72.0,3.5,0.0,15,8,2017
SN69100,63.4597,10.9305,17.75,97.0,8.4,14.85,87.0,2.7,6.5,16,8,2017
SN69100,63.4597,10.9305,21.2,97.0,7.6,14.55,63.0,4.6,4.5,17,8,2017
SN69100,63.4597,10.9305,19.15,83.0,5.7,17.549999999999997,64.0,3.8,0.0,18,8,2017
SN69100,63.4597,10.9305,19.3,96.0,7.6,15.8,80.0,3.8,1.5,19,8,2017
SN69100,63.4597,10.9305,13.8,95.0,9.3,13.9,88.0,7.0,25.0,20,8,2017
SN69100,63.4597,10.9305,13.4,89.0,6.4,12.3,80.0,3.8,5.5,21,8,2017
SN69100,63.4597,10.9305,12.7,94.0,4.8,10.75,83.0,2.6,0.5,22,8,2017
SN69100,63.4597,10.9305,12.8,96.0,3.7,10.4,86.0,2.5,0.0,23,8,2017
SN69100,63.4597,10.9305,15.2,97.0,5.1,10.5,81.0,3.4,1.0,24,8,2017
SN69100,63.4597,10.9305,13.8,97.0,9.6,9.5,83.0,4.6,0.5,25,8,2017
SN69100,63.4597,10.9305,12.7,91.0,7.6,10.7,78.0,3.8,0.0,26,8,2017
SN69100,63.4597,10.9305,17.7,93.0,5.1,10.25,78.0,2.7,0.0,27,8,2017
SN69100,63.4597,10.9305,20.1,96.0,7.7,12.3,77.0,3.8,0.0,28,8,2017
SN69100,63.4597,10.9305,18.35,98.0,7.7,14.25,84.0,2.9,8.5,29,8,2017
SN69100,63.4597,10.9305,17.6,100.0,8.4,12.2,78.0,4.2,4.5,30,8,2017
SN69100,63.4597,10.9305,15.8,94.0,4.7,12.6,80.0,3.4,0.0,31,8,2017
SN69100,63.4597,10.9305,14.1,95.0,7.7,12.3,80.0,4.4,0.5,1,9,2017
SN69100,63.4597,10.9305,16.4,95.0,5.2,11.5,80.0,2.7,0.5,2,9,2017
SN69100,63.4597,10.9305,20.7,94.0,5.5,12.05,66.0,2.9,0.0,3,9,2017
SN69100,63.4597,10.9305,17.2,72.0,8.7,14.45,57.0,5.5,0.0,4,9,2017
SN69100,63.4597,10.9305,17.5,68.0,10.6,15.1,60.0,6.8,0.0,5,9,2017
SN69100,63.4597,10.9305,16.7,75.0,7.3,15.05,67.0,5.5,2.0,6,9,2017
SN69100,63.4597,10.9305,17.7,72.0,7.2,14.2,60.0,4.6,0.0,7,9,2017
SN69100,63.4597,10.9305,16.4,75.0,7.1,12.45,60.0,5.4,0.0,8,9,2017
SN69100,63.4597,10.9305,16.5,74.0,7.8,12.8,64.0,4.7,0.0,9,9,2017
SN69100,63.4597,10.9305,15.9,96.0,4.9,12.95,85.0,2.4,2.0,10,9,2017
SN69100,63.4597,10.9305,19.3,79.0,7.1,13.95,61.0,4.5,0.5,11,9,2017
SN69100,63.4597,10.9305,18.5,67.0,6.2,15.75,59.0,3.6,0.0,12,9,2017
SN69100,63.4597,10.9305,16.1,96.0,6.3,13.75,83.0,2.5,4.5,13,9,2017
SN69100,63.4597,10.9305,14.4,96.0,4.1,11.55,88.0,2.3,0.5,14,9,2017
SN69100,63.4597,10.9305,14.7,98.0,8.8,11.65,88.0,4.5,0.3,15,9,2017
SN69100,63.4597,10.9305,12.7,94.0,7.2,11.4,83.0,4.9,0.3,16,9,2017
SN69100,63.4597,10.9305,11.7,97.0,4.0,10.2,89.0,1.5,2.9000000000000004,17,9,2017
SN69100,63.4597,10.9305,12.4,98.0,3.0,10.1,93.0,1.5,3.55,18,9,2017
SN69100,63.4597,10.9305,14.0,99.0,6.8,10.45,73.0,3.9,0.2,19,9,2017
SN69100,63.4597,10.9305,14.3,70.0,9.0,9.65,58.0,6.3,0.0,20,9,2017
SN69100,63.4597,10.9305,14.3,66.0,9.1,10.85,58.0,6.5,0.0,21,9,2017
SN69100,63.4597,10.9305,18.1,65.0,6.2,12.85,56.0,4.0,0.0,22,9,2017
SN69100,63.4597,10.9305,16.0,83.0,4.9,13.25,69.0,2.8,0.0,23,9,2017
SN69100,63.4597,10.9305,18.9,75.0,8.7,14.85,65.0,5.7,0.0,24,9,2017
SN69100,63.4597,10.9305,21.0,86.0,5.9,15.65,67.0,4.1,0.0,25,9,2017
SN69100,63.4597,10.9305,18.5,63.0,7.1,15.2,54.0,4.0,0.0,26,9,2017
SN69100,63.4597,10.9305,17.4,74.0,7.4,14.25,63.0,4.9,0.0,27,9,2017
SN69100,63.4597,10.9305,16.0,65.0,8.4,14.1,56.0,5.3,0.0,28,9,2017
SN69100,63.4597,10.9305,16.6,61.0,9.6,13.95,55.0,6.2,0.0,29,9,2017
SN69100,63.4597,10.9305,15.3,58.0,10.5,13.65,55.0,6.5,0.0,30,9,2017
SN69100,63.4597,10.9305,14.4,67.0,10.9,13.25,54.0,6.5,0.0,1,10,2017
SN69100,63.4597,10.9305,14.9,67.0,13.7,13.75,58.0,8.1,0.4,2,10,2017
SN69100,63.4597,10.9305,16.9,87.0,7.8,13.25,62.0,3.2,0.0,3,10,2017
SN69100,63.4597,10.9305,11.8,93.0,9.0,10.55,77.0,6.3,10.4,4,10,2017
SN69100,63.4597,10.9305,10.9,92.0,8.1,9.15,84.0,5.2,2.35,5,10,2017
SN69100,63.4597,10.9305,10.2,93.0,8.8,8.9,83.0,6.3,7.3,6,10,2017
SN69100,63.4597,10.9305,7.0,98.0,9.5,5.85,88.0,4.4,9.2,7,10,2017
SN69100,63.4597,10.9305,8.4,99.0,4.2,5.0,94.0,2.5,2.5,8,10,2017
SN69100,63.4597,10.9305,9.6,97.0,5.2,6.0,81.0,3.4,0.05,9,10,2017
SN69100,63.4597,10.9305,10.6,88.0,8.0,5.4,69.0,5.2,0.0,10,10,2017
SN69100,63.4597,10.9305,10.5,84.0,9.6,6.75,71.0,4.3,0.0,11,10,2017
SN69100,63.4597,10.9305,8.8,96.0,3.9,7.050000000000001,91.0,2.3,0.9,12,10,2017
SN69100,63.4597,10.9305,10.95,97.0,7.0,6.6,81.0,4.6,1.95,13,10,2017
SN69100,63.4597,10.9305,11.0,96.0,6.8,8.5,86.0,3.1,2.2,14,10,2017
SN69100,63.4597,10.9305,13.1,80.0,8.0,9.85,71.0,4.2,0.4,15,10,2017
SN69100,63.4597,10.9305,16.9,93.0,17.3,10.1,77.0,8.0,3.0,16,10,2017
SN69100,63.4597,10.9305,8.3,97.0,7.0,6.45,87.0,2.6,1.05,17,10,2017
